,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
1627,120,RL,48.0,6240,Pave,none,3,Lvl,0,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4.0,3.0,1.0,6.0,863.0,1.0,0.0,461.0,1324.0,GasA,5,Y,0.0,1324,0,0,1324,1.0,0.0,2,0,2,1,4,6,7,1,4.0,Attchd,2006.0,3.0,2.0,550.0,3.0,3.0,2,192,38,0,0,0,0,0.0,0.0,none,0,dec,2009,WD ,254000
1628,30,RM,68.0,9656,Pave,none,3,Lvl,0,Inside,2,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,2,BrkTil,2.0,2.0,1.0,1.0,0.0,1.0,0.0,678.0,678.0,GasA,3,N,0.0,832,0,0,832,0.0,0.0,1,0,2,1,3,5,7,1,4.0,Detchd,1928.0,1.0,2.0,780.0,2.0,2.0,0,0,0,0,0,0,0,0.0,0.0,none,0,jun,2010,WD ,12789
1629,20,RL,63.0,7875,Pave,none,3,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1237.0,1237.0,GasA,4,Y,0.0,1253,0,0,1253,0.0,0.0,2,0,3,1,3,6,7,1,3.0,Attchd,1995.0,3.0,2.0,402.0,3.0,3.0,2,220,21,0,0,0,0,0.0,0.0,none,0,jun,2007,WD ,176000
1630,60,RL,111.0,16259,Pave,none,3,Lvl,0,Corner,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,3,3,PConc,5.0,4.0,3.0,1.0,0.0,1.0,0.0,1249.0,1249.0,GasA,5,Y,0.0,1249,1347,0,2596,0.0,0.0,3,1,4,1,4,9,7,0,0.0,Attchd,2006.0,2.0,3.0,840.0,3.0,3.0,2,240,154,0,0,0,0,0.0,0.0,none,0,sep,2006,New,342643
1631,20,RL,68.0,6173,Pave,none,2,Lvl,0,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3.0,3.0,1.0,6.0,599.0,1.0,0.0,277.0,876.0,GasA,3,Y,0.0,902,0,0,902,0.0,0.0,1,0,3,1,3,6,7,0,0.0,Attchd,1967.0,1.0,1.0,288.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,none,0,aug,2007,WD ,125500
1632,20,RL,75.0,12890,Pave,none,2,Lvl,0,Inside,2,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,3,3,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1495.0,1495.0,GasA,5,Y,0.0,1495,0,0,1495,0.0,0.0,2,0,3,1,3,8,7,1,3.0,Attchd,1989.0,1.0,2.0,438.0,3.0,3.0,2,252,0,192,0,0,0,0.0,0.0,none,0,jul,2008,WD ,150000
1633,20,FV,84.0,10440,Pave,none,3,Lvl,0,Corner,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1574.0,1574.0,GasA,5,Y,0.0,1584,0,0,1584,0.0,0.0,2,0,2,1,5,6,7,1,4.0,Attchd,2007.0,3.0,2.0,594.0,3.0,3.0,2,0,256,0,0,0,0,0.0,0.0,none,0,may,2007,New,261329
1634,20,RL,63.0,7500,Pave,none,3,Lvl,0,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,3,3,PConc,4.0,3.0,1.0,6.0,680.0,1.0,0.0,400.0,1080.0,GasA,5,Y,0.0,1080,0,0,1080,1.0,0.0,1,0,3,1,4,6,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0,none,0,apr,2008,WD ,141000
1635,20,RL,75.0,9532,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,595.0,3.0,354.0,156.0,1105.0,GasA,4,Y,0.0,1647,0,0,1647,1.0,0.0,1,0,3,1,3,6,6,1,2.0,Attchd,1953.0,3.0,1.0,280.0,3.0,3.0,2,225,0,0,0,0,368,2.0,4.0,none,0,feb,2007,WD ,153000
1636,120,RL,53.0,3922,Pave,none,3,Lvl,0,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,4,3,PConc,5.0,3.0,3.0,1.0,0.0,1.0,0.0,1258.0,1258.0,GasA,5,Y,0.0,1258,0,0,1258,0.0,0.0,2,0,2,1,4,6,7,1,4.0,Attchd,2007.0,3.0,3.0,648.0,3.0,3.0,2,144,16,0,0,0,0,0.0,0.0,none,0,jun,2007,New,172500
1637,70,RL,60.0,8730,Pave,none,3,Lvl,0,Inside,2,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,698.0,698.0,GasA,5,Y,3.0,698,698,0,1396,0.0,0.0,1,0,3,1,3,7,7,0,0.0,Detchd,2003.0,1.0,1.0,384.0,3.0,3.0,2,0,0,0,0,259,0,0.0,0.0,none,0,jul,2007,WD ,153575
1638,30,C (all),60.0,6060,Pave,none,3,Lvl,0,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3.0,3.0,1.0,5.0,737.0,1.0,0.0,100.0,837.0,GasA,5,Y,0.0,1001,0,0,1001,0.0,0.0,1,0,2,1,4,5,7,0,0.0,Detchd,1930.0,1.0,1.0,216.0,3.0,1.0,0,154,0,42,86,0,0,0.0,0.0,none,0,nov,2007,WD ,124900
1639,20,RL,107.0,14450,Pave,none,3,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,5,3,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,2121.0,2121.0,GasA,5,Y,0.0,2121,0,0,2121,0.0,0.0,2,1,3,1,5,8,7,1,5.0,Attchd,2007.0,3.0,3.0,732.0,3.0,3.0,2,124,98,0,0,142,0,0.0,0.0,none,0,may,2007,New,415298
1640,50,RM,60.0,5400,Pave,none,3,Lvl,0,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,972.0,972.0,GasA,5,Y,0.0,1044,0,436,1480,0.0,0.0,1,0,3,1,3,6,7,0,0.0,Detchd,1920.0,1.0,1.0,207.0,2.0,3.0,2,0,0,176,0,0,0,0.0,0.0,none,0,sep,2009,ConLI,119000
1641,20,RL,85.0,10000,Pave,none,3,Lvl,0,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4.0,4.0,3.0,1.0,0.0,1.0,0.0,1588.0,1588.0,GasA,5,Y,0.0,1588,0,0,1588,0.0,0.0,2,0,3,1,4,7,7,1,4.0,Attchd,2006.0,2.0,3.0,825.0,3.0,3.0,2,144,45,0,0,0,0,0.0,0.0,none,0,dec,2007,WD ,227000
1642,20,RL,72.0,10007,Pave,none,2,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,4,3,CBlock,3.0,3.0,1.0,5.0,806.0,1.0,0.0,247.0,1053.0,GasA,5,Y,0.0,1053,0,0,1053,1.0,0.0,1,1,3,1,4,5,7,0,0.0,Attchd,1959.0,2.0,1.0,312.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,none,0,aug,2008,WD ,145500
1643,30,RM,52.0,7830,Pave,none,3,Lvl,0,Inside,2,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,2.0,3.0,1.0,2.0,416.0,1.0,0.0,76.0,492.0,GasA,3,Y,0.0,492,0,0,492,1.0,0.0,1,0,1,1,3,3,7,0,0.0,Detchd,1921.0,1.0,1.0,200.0,2.0,3.0,0,0,0,78,0,0,0,0.0,0.0,none,0,jun,2006,WD ,61500
1644,20,RL,90.0,11727,Pave,none,3,Lvl,0,Corner,2,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,3,4,CBlock,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1851.0,1851.0,GasA,4,Y,0.0,1851,0,0,1851,0.0,0.0,2,0,3,1,3,8,7,1,3.0,Attchd,1969.0,3.0,2.0,506.0,3.0,3.0,2,0,146,0,0,0,0,0.0,0.0,none,0,mar,2006,WD ,192100
1645,190,RM,60.0,10320,Pave,Grvl,3,Bnk,0,Inside,2,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,3.0,276.0,5.0,262.0,160.0,698.0,GasA,5,Y,2.0,754,649,0,1403,1.0,0.0,1,1,3,1,3,7,7,0,0.0,Detchd,1915.0,1.0,1.0,308.0,3.0,3.0,2,0,0,288,0,0,0,0.0,0.0,none,0,feb,2009,WD ,116000
1646,80,RL,65.0,10482,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,3,4,CBlock,3.0,3.0,3.0,6.0,507.0,1.0,0.0,81.0,588.0,GasA,5,Y,0.0,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,7,0,0.0,Attchd,1958.0,2.0,1.0,264.0,3.0,3.0,2,224,0,0,0,0,0,0.0,1.0,none,0,jun,2007,WD ,145000
1647,20,RL,110.0,15274,Pave,none,2,Lvl,0,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,4,3,PConc,5.0,3.0,1.0,6.0,1972.0,1.0,0.0,480.0,2452.0,GasA,5,Y,0.0,2452,0,0,2452,2.0,0.0,2,0,3,1,5,10,7,1,4.0,Attchd,2003.0,3.0,3.0,886.0,3.0,3.0,2,0,116,0,0,0,0,0.0,3.0,none,0,jul,2009,WD ,445000
1648,20,RL,61.0,8800,Pave,none,2,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,3.0,2.0,532.0,3.0,144.0,364.0,1040.0,GasA,3,Y,0.0,1040,0,0,1040,0.0,0.0,2,0,3,1,4,5,7,0,0.0,Detchd,1977.0,1.0,2.0,484.0,3.0,3.0,2,0,0,0,0,288,0,0.0,0.0,none,0,sep,2009,WD ,150500
1649,60,RL,75.0,10000,Pave,none,2,Lvl,0,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,763.0,763.0,GasA,4,Y,0.0,763,892,0,1655,0.0,0.0,2,1,3,1,3,7,7,1,3.0,Attchd,1993.0,3.0,2.0,440.0,3.0,3.0,2,157,84,0,0,0,0,0.0,0.0,none,0,apr,2010,WD ,175900
1650,20,RL,78.0,10140,Pave,none,3,Lvl,0,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,3,3,CBlock,3.0,3.0,1.0,5.0,888.0,1.0,0.0,228.0,1116.0,GasA,5,Y,0.0,1116,0,0,1116,1.0,0.0,2,0,3,1,3,6,7,1,3.0,Attchd,1974.0,2.0,2.0,528.0,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,none,0,apr,2009,WD ,167900
1651,60,RL,58.0,14054,Pave,none,2,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,879.0,879.0,GasA,5,Y,0.0,879,984,0,1863,0.0,0.0,2,1,4,1,4,9,7,1,4.0,BuiltIn,2006.0,3.0,3.0,660.0,3.0,3.0,2,100,17,0,0,0,0,0.0,0.0,none,0,nov,2006,New,219210
1652,60,RL,70.0,11218,Pave,none,3,Lvl,0,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1055.0,1055.0,GasA,5,Y,0.0,1055,790,0,1845,0.0,0.0,2,1,3,1,4,8,7,1,3.0,Attchd,1992.0,2.0,2.0,462.0,3.0,3.0,2,635,104,0,0,0,0,0.0,4.0,Shed,400,may,2010,WD ,189000
1653,20,RL,74.0,8856,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143.0,3,3,CBlock,3.0,3.0,1.0,5.0,621.0,2.0,52.0,503.0,1176.0,GasA,3,Y,0.0,1176,0,0,1176,1.0,0.0,1,0,3,1,3,6,7,2,4.0,Attchd,1957.0,2.0,1.0,292.0,3.0,3.0,2,0,88,0,0,95,0,0.0,0.0,none,0,may,2008,WD ,136500
1654,20,RL,65.0,7800,Pave,none,3,Lvl,0,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,3,3,CBlock,3.0,3.0,3.0,4.0,240.0,3.0,474.0,150.0,864.0,GasA,5,Y,0.0,892,0,0,892,1.0,0.0,1,0,3,1,4,5,7,0,0.0,Detchd,1966.0,1.0,1.0,416.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,jun,2010,WD ,137900
1655,30,RM,60.0,7200,Pave,none,3,Lvl,0,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,3,3,BrkTil,3.0,3.0,1.0,5.0,247.0,3.0,465.0,310.0,1022.0,GasW,3,N,0.0,1022,0,0,1022,1.0,0.0,1,0,2,1,3,4,2,0,0.0,Detchd,1956.0,1.0,1.0,280.0,3.0,3.0,2,0,30,226,0,0,0,0.0,0.0,none,0,jun,2009,WD ,85000
1656,20,RL,89.0,10680,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,3,3,CBlock,3.0,2.0,1.0,2.0,756.0,1.0,0.0,1380.0,2136.0,GasA,3,N,3.0,2136,0,0,2136,0.0,0.0,2,0,4,1,3,7,4,0,0.0,Detchd,1951.0,1.0,2.0,528.0,3.0,3.0,2,0,30,0,0,0,0,0.0,3.0,none,0,oct,2006,WD ,137900
1657,60,RL,59.0,9535,Pave,none,2,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,4.0,6.0,851.0,1.0,0.0,75.0,926.0,GasA,5,Y,0.0,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,7,0,0.0,Attchd,1998.0,3.0,2.0,472.0,3.0,3.0,2,100,82,0,0,0,0,0.0,0.0,none,0,may,2008,WD ,195500
1658,70,RL,66.0,6858,Pave,none,3,Bnk,0,Corner,2,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,806.0,806.0,GasA,3,N,2.0,841,806,0,1647,1.0,0.0,1,1,4,1,2,6,7,0,0.0,Detchd,1920.0,1.0,1.0,216.0,3.0,3.0,2,0,66,136,0,0,0,0.0,0.0,none,0,may,2010,WD ,128000
1659,20,RL,75.0,8100,Pave,none,3,Lvl,0,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1961,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3.0,3.0,1.0,5.0,764.0,1.0,0.0,100.0,864.0,GasA,5,Y,0.0,864,0,0,864,1.0,0.0,1,0,3,1,4,5,7,1,3.0,Detchd,1962.0,1.0,1.0,420.0,3.0,3.0,2,132,0,0,0,0,0,0.0,0.0,none,0,jul,2008,WD ,135000
1660,20,RL,68.0,9216,Pave,none,2,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3.0,3.0,3.0,5.0,294.0,1.0,0.0,782.0,1076.0,GasA,3,Y,0.0,1076,0,0,1076,0.0,0.0,1,1,3,1,3,5,7,1,2.0,Detchd,1985.0,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,none,0,sep,2008,WD ,143195
1661,40,RM,50.0,9100,Pave,none,3,Lvl,0,Inside,2,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,742.0,742.0,GasA,3,Y,3.0,779,0,156,935,0.0,0.0,1,0,2,1,3,4,7,0,0.0,Detchd,1988.0,1.0,1.0,308.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,Shed,600,aug,2008,WD ,79500
1662,60,RL,67.0,12774,Pave,none,3,Lvl,0,FR2,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,835.0,835.0,GasA,5,Y,0.0,835,828,0,1663,0.0,0.0,2,1,3,1,4,8,7,0,0.0,Attchd,2003.0,2.0,2.0,478.0,3.0,3.0,2,168,68,0,0,0,0,0.0,0.0,none,0,jul,2008,WD ,192500
1663,50,RM,50.0,6000,Pave,none,3,Lvl,0,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,5,CBlock,3.0,3.0,1.0,4.0,384.0,1.0,0.0,384.0,768.0,GasA,3,Y,3.0,768,560,0,1328,0.0,0.0,1,1,3,1,3,6,7,0,0.0,Detchd,1950.0,1.0,1.0,308.0,3.0,3.0,2,0,12,0,0,0,0,0.0,3.0,none,0,mar,2009,WD ,129500
1664,60,RL,68.0,10364,Pave,none,2,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,806.0,806.0,GasA,4,Y,0.0,806,766,0,1572,0.0,0.0,2,1,3,1,3,7,7,1,3.0,BuiltIn,1995.0,3.0,2.0,373.0,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,none,0,may,2007,WD ,168000
1665,50,RM,50.0,6000,Pave,none,3,Lvl,0,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,264.0,1.0,0.0,475.0,739.0,GasA,5,Y,0.0,874,468,0,1342,0.0,0.0,2,0,2,2,3,7,7,1,4.0,Detchd,1939.0,1.0,1.0,240.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,apr,2008,WD ,105000
1666,20,RL,68.0,10530,Pave,none,2,Lvl,0,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,282.0,2.0,35.0,664.0,981.0,GasA,3,Y,0.0,981,0,0,981,1.0,0.0,1,1,3,1,3,5,7,0,0.0,Detchd,1979.0,1.0,2.0,576.0,3.0,3.0,2,0,312,40,0,0,0,0.0,0.0,none,0,mar,2007,WD ,143250
1667,20,RL,75.0,9525,Pave,none,3,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1099.0,1099.0,GasA,5,Y,0.0,1099,0,0,1099,0.0,0.0,1,1,3,1,4,6,7,0,0.0,Attchd,1999.0,1.0,1.0,352.0,3.0,3.0,2,278,0,0,0,0,0,0.0,0.0,none,0,jun,2008,WD ,144000
1668,60,RL,68.0,8880,Pave,none,2,Lvl,0,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,695.0,1.0,0.0,253.0,948.0,GasA,5,Y,0.0,1222,888,0,2110,1.0,0.0,2,1,3,1,4,8,7,2,2.0,Attchd,1994.0,2.0,2.0,463.0,3.0,3.0,2,0,130,0,0,0,0,0.0,0.0,none,0,may,2010,WD ,205000
1669,85,RL,82.0,8410,Pave,none,2,Lvl,0,Corner,2,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,3.0,5.0,924.0,1.0,0.0,46.0,970.0,GasA,3,Y,0.0,1026,0,0,1026,1.0,0.0,1,0,2,1,3,5,7,1,1.0,Attchd,1974.0,1.0,2.0,528.0,3.0,3.0,2,193,0,0,0,0,0,0.0,0.0,none,0,apr,2007,WD ,143000
1670,120,FV,42.0,4385,Pave,none,2,Lvl,0,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,3.0,3.0,6.0,964.0,1.0,0.0,455.0,1419.0,GasA,5,Y,0.0,1419,0,0,1419,1.0,0.0,1,1,2,1,5,5,7,1,3.0,Attchd,2001.0,3.0,2.0,588.0,3.0,3.0,2,155,58,0,0,0,0,0.0,0.0,none,0,sep,2008,WD ,290000
1671,20,RL,100.0,12919,Pave,none,2,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5.0,3.0,4.0,6.0,2188.0,1.0,0.0,142.0,2330.0,GasA,5,Y,0.0,2364,0,0,2364,1.0,0.0,2,1,2,1,5,11,7,2,4.0,Attchd,2009.0,3.0,3.0,820.0,3.0,3.0,2,0,67,0,0,0,0,0.0,0.0,none,0,mar,2010,New,611657
1672,20,RL,82.0,12464,Pave,none,1,Low,0,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4.0,3.0,1.0,6.0,732.0,1.0,0.0,308.0,1040.0,GasA,4,Y,0.0,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,7,0,0.0,Detchd,2000.0,1.0,2.0,576.0,3.0,3.0,2,168,0,0,0,0,0,0.0,4.0,none,0,nov,2009,WD ,152000
1673,120,RL,43.0,5005,Pave,none,2,HLS,0,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,1.0,5.0,263.0,1.0,0.0,1017.0,1280.0,GasA,5,Y,0.0,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,7,0,0.0,Attchd,1992.0,2.0,2.0,506.0,3.0,3.0,2,0,82,0,0,144,0,0.0,0.0,none,0,jan,2010,WD ,191500
1674,60,RL,76.0,9591,Pave,none,3,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4,3,PConc,5.0,3.0,3.0,1.0,0.0,1.0,0.0,1143.0,1143.0,GasA,5,Y,0.0,1143,1330,0,2473,0.0,0.0,2,1,4,1,4,9,7,1,4.0,BuiltIn,2004.0,2.0,3.0,852.0,3.0,3.0,2,192,151,0,0,0,0,0.0,0.0,none,0,oct,2007,WD ,317000
1675,50,RL,70.0,6960,Pave,none,3,Lvl,0,Inside,2,Sawyer,Norm,Norm,1Fam,1.5Fin,7,8,1940,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,5.0,258.0,1.0,0.0,422.0,680.0,GasA,5,Y,3.0,798,504,0,1302,0.0,0.0,1,1,2,1,4,6,7,2,4.0,Attchd,1940.0,1.0,1.0,224.0,3.0,3.0,2,0,0,0,0,126,0,0.0,3.0,none,0,jul,2007,WD ,165250
1676,20,RL,75.0,9825,Pave,none,3,Lvl,0,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,609.0,1.0,0.0,483.0,1092.0,GasA,3,Y,0.0,1092,0,0,1092,0.0,0.0,1,0,3,1,3,6,7,0,0.0,Attchd,1966.0,1.0,1.0,264.0,3.0,3.0,2,259,0,0,0,161,0,0.0,3.0,none,0,apr,2008,COD,123000
1677,20,RL,88.0,14175,Pave,none,3,Lvl,0,Inside,2,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,4.0,4.0,6.0,776.0,1.0,0.0,212.0,988.0,GasA,3,Y,3.0,1188,0,0,1188,1.0,0.0,1,0,1,1,3,4,7,1,3.0,Attchd,1956.0,1.0,2.0,621.0,3.0,3.0,2,102,89,231,0,0,0,0.0,0.0,none,0,jun,2008,WD ,185000
